index,KL(m2||m1),KL(m1||m2),JS,label
78,0.9752988815307617,1.0736799240112305,0.20688314735889435,18
79,1.4774644374847412,1.563403606414795,0.29387736320495605,6
80,0.8924415707588196,1.0877413749694824,0.20819887518882751,9
81,0.8672083616256714,1.067448616027832,0.2010308802127838,18
82,1.1941473484039307,1.6184160709381104,0.269445538520813,13
83,1.157080054283142,1.4681073427200317,0.2628836929798126,1
84,1.227504014968872,1.4180642366409302,0.2625361680984497,3
85,2.3699820041656494,2.709737539291382,0.4275605380535126,16
86,1.6348134279251099,1.888404369354248,0.3190169632434845,4
87,1.0572481155395508,1.5073778629302979,0.2555980682373047,15
88,1.0735678672790527,1.4579432010650635,0.2505436837673187,0
89,0.9636253118515015,0.9786733388900757,0.20269325375556946,8
90,1.7701318264007568,1.6535320281982422,0.3232061266899109,6
91,2.1042866706848145,1.9120194911956787,0.3698069453239441,8
92,1.4022712707519531,1.7898781299591064,0.3031015396118164,4
93,0.7777171730995178,0.9269691705703735,0.18344105780124664,17
94,1.5894614458084106,1.7865896224975586,0.3143821954727173,3
95,1.6797806024551392,1.706067442893982,0.3130148947238922,7
96,1.1539329290390015,1.5683908462524414,0.25917959213256836,13
97,1.1840837001800537,1.7229667901992798,0.2733398973941803,19
98,1.7794164419174194,2.280294418334961,0.3649021089076996,3
99,1.2597832679748535,1.8365488052368164,0.29926803708076477,5
100,1.8308593034744263,1.5303044319152832,0.29408544301986694,18
101,1.627563714981079,1.9234130382537842,0.33224403858184814,8
102,1.0191622972488403,1.2579476833343506,0.22941890358924866,13
103,0.979375958442688,1.2596471309661865,0.23381176590919495,11
104,1.3277831077575684,1.7369433641433716,0.2995295226573944,2
105,1.6221641302108765,1.736561894416809,0.31493645906448364,11
106,1.466135859489441,1.430625557899475,0.27664804458618164,0
107,1.2039438486099243,1.5952532291412354,0.2728102207183838,2
108,0.9235073328018188,1.1604924201965332,0.21582794189453125,0
109,1.1281825304031372,1.153545618057251,0.22874876856803894,5
110,1.137535572052002,1.3152406215667725,0.25023776292800903,3
111,1.0323259830474854,1.1947001218795776,0.22714358568191528,11
112,0.9654263854026794,1.1920690536499023,0.2195058912038803,17
113,1.873030662536621,2.1836812496185303,0.37793052196502686,11
114,0.85874342918396,1.1271929740905762,0.20748668909072876,9
115,0.8302323818206787,1.1477088928222656,0.2012120485305786,19
116,1.076186180114746,1.246176838874817,0.23733754456043243,9
117,1.0559228658676147,1.1415635347366333,0.22776561975479126,7
118,0.9316043853759766,1.092939853668213,0.20464512705802917,0
119,3.1677632331848145,3.1721439361572266,0.48002463579177856,12
120,1.00901198387146,1.3731673955917358,0.23858517408370972,19
121,0.8015300631523132,1.286241888999939,0.2064395546913147,12
122,1.6723957061767578,2.0719709396362305,0.34071025252342224,8
123,0.9073675870895386,1.2445485591888428,0.21704556047916412,9
124,0.9917028546333313,1.1929373741149902,0.22281016409397125,17
125,1.022161602973938,1.3459917306900024,0.23494398593902588,4
126,1.0372382402420044,1.3155126571655273,0.23666073381900787,17
127,1.17624831199646,1.2206621170043945,0.24306544661521912,9
128,0.9791094064712524,1.1254773139953613,0.22046035528182983,17
129,0.9314573407173157,1.0230233669281006,0.2056310772895813,17
130,0.9301306009292603,1.1960917711257935,0.22025881707668304,9
131,1.3464775085449219,1.725569486618042,0.2948954999446869,15
132,0.7824131846427917,0.8423820734024048,0.17550764977931976,18
133,1.0159894227981567,1.1985913515090942,0.23052498698234558,1
134,1.0006163120269775,1.3383018970489502,0.2350080907344818,14
135,1.4002513885498047,1.3771696090698242,0.2740435004234314,18
136,0.7278386354446411,0.8533243536949158,0.16773222386837006,19
137,1.1903998851776123,1.4733870029449463,0.266107439994812,4
138,1.8006740808486938,2.1893160343170166,0.35378044843673706,12
139,1.0826482772827148,1.209123134613037,0.2303488552570343,9
140,1.5985534191131592,1.6360074281692505,0.307334303855896,2
141,1.6117112636566162,2.0905282497406006,0.3410266041755676,5
142,1.8198308944702148,1.979906678199768,0.3496065139770508,10
143,1.1998671293258667,1.4213776588439941,0.2616439163684845,13
144,1.4996627569198608,2.1889405250549316,0.3416224718093872,3
145,1.465989589691162,1.635946273803711,0.2990868389606476,4
146,1.3053076267242432,1.4760613441467285,0.2679077386856079,15
147,0.8143216967582703,1.1521614789962769,0.20279470086097717,7
148,1.686100959777832,1.6581897735595703,0.3218614161014557,0
149,1.3218735456466675,1.6826262474060059,0.2850912809371948,4
150,1.193581223487854,1.5815508365631104,0.2686767578125,12
151,1.0181320905685425,0.9401699304580688,0.2054910510778427,9
152,0.8670380115509033,0.9617465138435364,0.19439777731895447,2
153,1.0066245794296265,1.1117167472839355,0.21849557757377625,11
154,1.9018020629882812,2.0137429237365723,0.33910828828811646,12
155,1.0528349876403809,1.1155396699905396,0.22545126080513,6
156,2.2579903602600098,1.9341325759887695,0.3652304410934448,15
157,2.0448007583618164,2.2247183322906494,0.38253629207611084,8
158,1.139005422592163,1.4501338005065918,0.2603302001953125,5
159,1.2099626064300537,1.5391309261322021,0.2626195251941681,18
160,0.8300283551216125,1.3627198934555054,0.21370434761047363,12
161,0.9618103504180908,1.1627521514892578,0.21967342495918274,9
162,1.1849234104156494,1.2743805646896362,0.25145334005355835,7
163,1.6315065622329712,1.3695783615112305,0.2889443337917328,8
164,1.1741608381271362,1.5501600503921509,0.26229217648506165,4
165,0.9053073525428772,1.104923129081726,0.21066561341285706,8
166,0.9776672124862671,1.409792423248291,0.23620294034481049,19
167,0.8092043399810791,1.03300142288208,0.19505205750465393,0
168,1.2971503734588623,1.391404151916504,0.27155059576034546,10
169,0.613143801689148,0.7052947282791138,0.14326593279838562,19
170,1.0842716693878174,1.2511749267578125,0.23669524490833282,0
171,1.3678338527679443,1.5554261207580566,0.2789105772972107,15
172,0.9864987730979919,1.1946451663970947,0.21771185100078583,0
173,1.4325332641601562,1.6630346775054932,0.2923962473869324,15
174,1.709979772567749,2.2153303623199463,0.3538968861103058,4
175,0.8555886149406433,1.004741907119751,0.19288645684719086,1
176,0.9746833443641663,1.3565609455108643,0.23119080066680908,12
177,0.76350998878479,1.065037488937378,0.19337132573127747,14
178,2.110996723175049,2.1982858180999756,0.3784692883491516,7
179,1.1955993175506592,1.316582202911377,0.2482014149427414,9
180,0.784188449382782,0.9398680925369263,0.18046993017196655,17
181,1.0765372514724731,1.3262295722961426,0.244632750749588,14
182,1.1818102598190308,1.7116398811340332,0.27559134364128113,12
183,1.3393975496292114,1.3262267112731934,0.26674747467041016,15
184,1.114870309829712,1.230847716331482,0.23663705587387085,7
185,0.8551965951919556,1.3567920923233032,0.2174903154373169,12
186,1.3351653814315796,1.544884443283081,0.28381484746932983,7
187,1.1068952083587646,1.2302442789077759,0.2367318570613861,9
188,1.363095760345459,1.5047533512115479,0.2723349332809448,12
189,1.1965183019638062,1.5510330200195312,0.2651868462562561,4
190,1.2746875286102295,1.4692771434783936,0.2733142077922821,14
191,1.3035659790039062,1.515885591506958,0.26872357726097107,4
192,2.762056589126587,2.206618309020996,0.40897566080093384,6
193,2.056367874145508,2.2584352493286133,0.3756747245788574,15
194,0.867143988609314,1.1133304834365845,0.20551711320877075,0
195,1.362220287322998,1.5811914205551147,0.2825201749801636,14
196,0.8837054371833801,1.2487870454788208,0.2173927128314972,19
197,1.238494873046875,1.444124460220337,0.2715330421924591,3
198,1.5030717849731445,2.18959379196167,0.32706597447395325,14
199,1.182807445526123,1.3260772228240967,0.24653683602809906,14
200,0.9981918334960938,1.139467716217041,0.22202610969543457,18
201,1.220743179321289,1.3220570087432861,0.25065192580223083,17
202,0.8903460502624512,1.0092172622680664,0.20465493202209473,10
203,1.103871464729309,1.4192441701889038,0.24949300289154053,4
204,1.270395040512085,1.467773675918579,0.27005723118782043,10
205,1.0800215005874634,1.2754874229431152,0.2395457625389099,9
206,0.8703612089157104,1.0890814065933228,0.20533332228660583,7
207,2.271862268447876,2.564692258834839,0.4137874245643616,15
208,1.4988266229629517,1.877022624015808,0.31856513023376465,19
209,0.908189058303833,0.9940518140792847,0.19921934604644775,15
210,1.2093405723571777,1.4906598329544067,0.2664327323436737,10
211,1.2733758687973022,1.546565055847168,0.27808767557144165,16
212,1.0003538131713867,1.3175499439239502,0.23089687526226044,11
213,0.9971791505813599,1.2033133506774902,0.2236928641796112,17
214,1.089811086654663,1.131563425064087,0.2251858413219452,1
215,1.042340636253357,1.259481430053711,0.23304897546768188,2
216,0.7340439558029175,0.8221094012260437,0.1669883280992508,13
217,1.6983178853988647,1.8857179880142212,0.33029067516326904,10
218,0.873334527015686,1.123520016670227,0.2075505554676056,17
219,1.3177053928375244,1.440757155418396,0.26553136110305786,17
220,1.0955497026443481,1.4644595384597778,0.2552528977394104,0
221,1.0816394090652466,1.3694897890090942,0.24545814096927643,2
222,1.3178656101226807,1.7040541172027588,0.2927265167236328,3
223,1.7357170581817627,2.0212879180908203,0.3485991358757019,6
224,2.2100789546966553,2.5001888275146484,0.3989315629005432,5
225,1.6277002096176147,1.547127604484558,0.2958601713180542,13
226,0.9664539694786072,1.1965479850769043,0.22258244454860687,9
227,1.3457059860229492,1.699223518371582,0.2956760823726654,8
228,1.1656904220581055,1.2665807008743286,0.2440841794013977,18
229,1.2265772819519043,1.3507846593856812,0.26153239607810974,16
230,0.9595990180969238,1.1972849369049072,0.22022730112075806,9
231,1.2950958013534546,1.4988007545471191,0.26682931184768677,16
232,1.2527247667312622,1.2447565793991089,0.24315404891967773,10
233,0.9287558794021606,1.3109886646270752,0.22685471177101135,19
234,1.6161837577819824,1.9846501350402832,0.3269456624984741,5
235,1.5406742095947266,1.7091928720474243,0.3156273066997528,7
236,1.0740762948989868,1.2765138149261475,0.2419992983341217,17
237,1.8478801250457764,2.8678884506225586,0.4088873267173767,3
238,0.9454529881477356,1.1011853218078613,0.21490052342414856,16
239,0.9635264873504639,1.0659399032592773,0.21269458532333374,16
240,1.7776083946228027,1.7401317358016968,0.3236970901489258,16
241,2.02409291267395,2.0806732177734375,0.37781569361686707,10
242,1.4014171361923218,1.5919575691223145,0.29149559140205383,5
243,0.8761131763458252,1.08798348903656,0.20475560426712036,14
244,1.5517150163650513,1.661440372467041,0.3113640546798706,10
245,0.893589973449707,0.804097056388855,0.17778794467449188,0
246,0.9326394200325012,0.9786454439163208,0.20064634084701538,17
247,0.8450965285301208,1.0652341842651367,0.20248466730117798,0
248,1.148470163345337,1.3172149658203125,0.24643674492835999,2
249,2.7244069576263428,2.6104273796081543,0.4348486065864563,14
250,0.9436206817626953,1.2963242530822754,0.22546327114105225,19
251,0.9098331928253174,1.07383131980896,0.20984432101249695,18
252,0.9493626356124878,1.2414956092834473,0.22288858890533447,14
253,1.0895869731903076,1.1083850860595703,0.22405222058296204,10
254,1.7745214700698853,1.935668706893921,0.3406614661216736,7
255,0.7904849648475647,0.9468662738800049,0.18249642848968506,18
256,0.9302000999450684,1.1798959970474243,0.21858006715774536,17
257,1.2010431289672852,1.3679697513580322,0.25617119669914246,8
258,1.2917922735214233,1.3632826805114746,0.2655048072338104,10
259,1.425968050956726,1.544573426246643,0.2928552031517029,2
260,1.048919439315796,1.469514012336731,0.2510485351085663,14
261,1.1068845987319946,1.3908076286315918,0.24915440380573273,16
262,1.036336898803711,1.3091853857040405,0.23452353477478027,1
263,1.5401279926300049,1.9803625345230103,0.33045029640197754,4
264,0.735101044178009,0.8486284017562866,0.17132186889648438,18
265,1.461057424545288,1.819198489189148,0.31427356600761414,2
266,0.989156186580658,1.3466906547546387,0.23500597476959229,0
267,2.213752269744873,3.009732723236084,0.4466090798377991,16
268,1.2127699851989746,1.4563593864440918,0.25940796732902527,4
269,0.9871129989624023,1.2346010208129883,0.22617220878601074,17
270,1.038248896598816,1.3481898307800293,0.2443142533302307,10
271,1.2112271785736084,1.4472675323486328,0.2588026821613312,1
272,1.2248117923736572,1.2432671785354614,0.2455623745918274,6
273,1.085617184638977,1.6134419441223145,0.25833621621131897,19
274,1.155245065689087,1.2199796438217163,0.23787575960159302,11
275,1.4249142408370972,1.7618893384933472,0.3024914562702179,13
276,0.8677846193313599,1.0783931016921997,0.205698162317276,17
277,1.012405276298523,1.2189662456512451,0.22877389192581177,6
278,1.0670629739761353,1.2673001289367676,0.2383366823196411,6
279,1.2388678789138794,1.2733304500579834,0.24848148226737976,11
280,2.1868791580200195,2.768224000930786,0.41963961720466614,16
281,1.1660330295562744,1.3718066215515137,0.25147899985313416,8
282,0.8979899883270264,1.1337618827819824,0.2132047712802887,17
283,1.8161656856536865,2.4170644283294678,0.37639692425727844,18
284,1.046455979347229,1.148244857788086,0.22588680684566498,11
285,1.203036904335022,1.6711527109146118,0.27818983793258667,19
286,1.4033465385437012,1.7886244058609009,0.3053382635116577,4
287,1.1985161304473877,1.4864400625228882,0.2670137584209442,8
288,1.6482226848602295,1.858903169631958,0.32712915539741516,6
289,1.5406064987182617,1.3457541465759277,0.27447324991226196,3
290,0.8606812953948975,0.9025261402130127,0.18645444512367249,0
291,1.178784966468811,1.5206949710845947,0.2702130675315857,9
292,1.1223089694976807,1.3776733875274658,0.25059694051742554,2
293,1.5821573734283447,2.0714316368103027,0.3422223925590515,0
294,2.9280660152435303,3.3510305881500244,0.49902796745300293,3
295,0.9089360237121582,1.0631526708602905,0.19984915852546692,18
296,1.3924362659454346,1.4118093252182007,0.2726045846939087,14
297,1.4266330003738403,1.397032380104065,0.2759432792663574,6
298,2.789273738861084,3.825530767440796,0.5133239030838013,3
299,0.74064701795578,0.8641277551651001,0.17415326833724976,19
300,1.2823803424835205,1.580634593963623,0.2835574150085449,3
301,1.4509329795837402,1.4514904022216797,0.2732376158237457,1
302,1.0055254697799683,1.0574393272399902,0.21476194262504578,10
303,1.3064420223236084,1.4826774597167969,0.2839660048484802,7
304,1.142307996749878,1.611775517463684,0.27180159091949463,11
305,1.7875837087631226,1.6041208505630493,0.3201106786727905,0
306,0.9440529942512512,1.230492353439331,0.22391974925994873,14
307,1.0083578824996948,1.2695825099945068,0.23424270749092102,11
308,1.5944480895996094,1.5366439819335938,0.2885283827781677,15
309,2.5051157474517822,2.6060380935668945,0.4327579736709595,13
310,0.8460668325424194,0.9802472591400146,0.19527411460876465,17
311,1.3501124382019043,1.4489723443984985,0.2729131281375885,16
312,0.9361968636512756,1.159732460975647,0.21652081608772278,17
313,0.8781213760375977,0.9862892627716064,0.19619712233543396,0
314,1.2436240911483765,1.6289961338043213,0.2772003412246704,0
315,1.8183902502059937,2.0556721687316895,0.35243701934814453,4
316,0.8591085076332092,1.1037145853042603,0.20302236080169678,15
317,0.9788377285003662,1.0482044219970703,0.2097228765487671,17
318,0.9250345230102539,1.1220057010650635,0.21225404739379883,17
319,0.9100757241249084,1.2583733797073364,0.21517117321491241,10
320,1.250542163848877,1.416623592376709,0.2603076696395874,4
321,0.9037979245185852,1.1373600959777832,0.208298921585083,0
322,0.9424010515213013,1.2597531080245972,0.22467131912708282,19
323,1.2440321445465088,1.5473835468292236,0.2721717953681946,3
324,1.3435949087142944,1.4789482355117798,0.2789660394191742,6
325,1.439356803894043,1.766500473022461,0.3110794425010681,8
326,1.1277647018432617,1.1978195905685425,0.23760703206062317,4
327,1.0341469049453735,1.1957600116729736,0.22808293998241425,2
328,1.0306283235549927,1.092339038848877,0.21675227582454681,9
329,1.0010402202606201,1.1812082529067993,0.22670644521713257,3
330,1.0542482137680054,1.1665260791778564,0.2287607043981552,14
331,1.7889854907989502,2.0898637771606445,0.3612363934516907,18
332,1.175013542175293,1.60760498046875,0.2732180953025818,12
333,1.632226586341858,1.9625014066696167,0.3320421278476715,3
334,1.1179695129394531,1.2969063520431519,0.24015438556671143,13
335,1.1611371040344238,1.7349504232406616,0.27547168731689453,12
336,2.0302188396453857,1.9455933570861816,0.35953742265701294,7
337,1.7220072746276855,1.963261604309082,0.33563119173049927,2
338,1.0537028312683105,1.3831615447998047,0.24800974130630493,1
339,1.0755195617675781,1.1642333269119263,0.22903737425804138,17
340,1.8722959756851196,1.413322925567627,0.2955901622772217,5
341,3.075904369354248,2.8948755264282227,0.4696858525276184,15
342,1.186275839805603,1.3755488395690918,0.2522233724594116,5
343,0.9834418892860413,1.3539953231811523,0.24045692384243011,8
344,0.9427540302276611,1.0697330236434937,0.2107802927494049,14
345,1.3289848566055298,1.530113697052002,0.2803724408149719,8
346,1.2074506282806396,1.5994529724121094,0.27326852083206177,0
347,0.9567762017250061,1.306783676147461,0.22900992631912231,9
348,1.0777076482772827,1.3918931484222412,0.25124526023864746,12
349,1.3076844215393066,1.4291565418243408,0.2713620066642761,11
350,1.0143768787384033,1.2072904109954834,0.22554998099803925,17
351,1.9479950666427612,1.9029557704925537,0.3482106029987335,7
352,2.4321064949035645,3.050611734390259,0.4566238522529602,3
353,1.7280168533325195,2.366494655609131,0.3657170832157135,18
354,0.8791171312332153,1.0874309539794922,0.2058703899383545,1
355,1.154758334159851,1.5220001935958862,0.26562172174453735,11
356,1.312631368637085,1.7327326536178589,0.29227298498153687,18
357,0.9308330416679382,1.186203956604004,0.21642263233661652,1
358,0.6750746369361877,0.8402996063232422,0.16342800855636597,15
359,1.6934103965759277,1.4326388835906982,0.28349462151527405,1
360,1.8283965587615967,2.009103298187256,0.35138219594955444,0
361,0.9903525114059448,1.122762680053711,0.21641805768013,13
362,1.2354155778884888,1.6013424396514893,0.2826592028141022,15
363,1.0919444561004639,1.3873541355133057,0.25143879652023315,3
364,1.3116503953933716,1.3159453868865967,0.2567713260650635,0
365,1.941263198852539,1.9483401775360107,0.3570292592048645,7
366,0.7612594366073608,0.9142066836357117,0.17798027396202087,0
367,1.0511375665664673,1.2083516120910645,0.22976180911064148,2
368,0.9484380483627319,1.3106757402420044,0.22385337948799133,12
369,1.5808820724487305,1.7604840993881226,0.3043230473995209,12
370,1.099413275718689,1.4808316230773926,0.2599896192550659,8
371,1.2386133670806885,1.4794719219207764,0.2726505398750305,9
372,0.9892206788063049,1.0872306823730469,0.21380159258842468,1
373,1.3729357719421387,1.9130487442016602,0.3066619634628296,5
374,1.0927705764770508,1.1671184301376343,0.23192402720451355,8
375,1.5484061241149902,1.7794605493545532,0.31659847497940063,14
376,1.319054365158081,1.5040843486785889,0.2725985646247864,0
377,1.0141558647155762,0.9846919775009155,0.2056480348110199,15
378,1.8064990043640137,1.9677107334136963,0.3406904935836792,5
379,1.1772563457489014,1.4758869409561157,0.26111921668052673,16
380,2.1251139640808105,2.4639573097229004,0.3863685727119446,14
381,1.3027197122573853,1.3749427795410156,0.27155202627182007,16
382,1.761397123336792,1.9101452827453613,0.3363226652145386,1
383,2.9790310859680176,3.3125240802764893,0.49266305565834045,7
384,0.9840655326843262,1.1600127220153809,0.22414630651474,9
385,1.4479475021362305,1.5918381214141846,0.2972773015499115,6
386,1.1052486896514893,1.3686940670013428,0.24915677309036255,7
387,2.7134125232696533,2.9573471546173096,0.46189454197883606,8
388,1.0497586727142334,1.2959606647491455,0.237104594707489,5
389,1.0189595222473145,1.246901035308838,0.23496152460575104,17
390,0.9938920736312866,1.1198575496673584,0.216546893119812,10
391,0.9096491932868958,1.1859098672866821,0.21320487558841705,14
392,0.8841063380241394,1.1530693769454956,0.21171781420707703,9
393,1.4727109670639038,1.62568998336792,0.30406254529953003,7
394,1.1790440082550049,1.196537733078003,0.24330052733421326,9
395,1.1593021154403687,1.375728964805603,0.25737640261650085,10
396,0.8192010521888733,1.094160795211792,0.2005225121974945,11
397,1.3211666345596313,1.5357707738876343,0.28013473749160767,9
398,1.068152666091919,1.3684289455413818,0.24089893698692322,4
399,1.0262402296066284,1.2939684391021729,0.23475763201713562,8
400,1.4909467697143555,1.586201548576355,0.2927089035511017,13
401,0.8695374727249146,1.0294499397277832,0.201741561293602,6
402,1.5480034351348877,1.480710744857788,0.28977447748184204,6
403,1.0858474969863892,1.1154526472091675,0.2278631329536438,18
404,1.1899703741073608,1.5730574131011963,0.2579205632209778,12
405,1.211308240890503,1.3761889934539795,0.2564651370048523,17
406,0.8687738180160522,1.104756474494934,0.20980675518512726,11
407,1.2674411535263062,1.1945065259933472,0.24968504905700684,6
408,1.2518939971923828,1.4306738376617432,0.2699100971221924,10
409,1.5270922183990479,1.8454073667526245,0.31051871180534363,5
410,0.9107106924057007,1.2444114685058594,0.22186261415481567,15
411,1.4568248987197876,1.6622393131256104,0.29206135869026184,16
412,0.9005537033081055,1.113288164138794,0.2114037573337555,15
413,1.2033402919769287,1.4510605335235596,0.2666013240814209,10
414,1.73689866065979,1.9566422700881958,0.3504129648208618,10
415,1.2416249513626099,1.4386792182922363,0.2678501009941101,9
416,1.5384643077850342,1.8283352851867676,0.3243290185928345,18
417,1.069361686706543,1.154491901397705,0.22940805554389954,18
418,1.3225501775741577,1.4622712135314941,0.2721104323863983,7
419,1.2422640323638916,1.3465609550476074,0.25209784507751465,10
420,1.2513742446899414,1.5507372617721558,0.2796076238155365,6
421,0.9510120153427124,1.0814125537872314,0.2102327197790146,6
422,1.2715625762939453,1.7887685298919678,0.2950212359428406,3
423,1.5024093389511108,1.76145601272583,0.3060010075569153,2
424,1.971780776977539,1.8678022623062134,0.3588496446609497,6
425,1.1615287065505981,1.4095470905303955,0.25507473945617676,17
426,1.4755771160125732,1.3311293125152588,0.2652371823787689,5
427,1.1396501064300537,1.5645025968551636,0.26245543360710144,8
428,1.2130407094955444,1.6452840566635132,0.2764100134372711,19
429,0.8982661366462708,1.1050219535827637,0.20656123757362366,9
430,1.086549162864685,1.3399548530578613,0.24801407754421234,14
431,1.6962811946868896,1.6935451030731201,0.3162631392478943,13
432,1.059313178062439,1.2295148372650146,0.23506692051887512,9
433,1.7225234508514404,1.9579858779907227,0.3407493233680725,7
434,1.1906111240386963,1.458459496498108,0.26085740327835083,10
435,1.051843523979187,1.3152856826782227,0.24171054363250732,13
436,1.2324175834655762,1.3855111598968506,0.2630540132522583,10
437,1.4392201900482178,1.3131558895111084,0.26855772733688354,7
438,1.976198673248291,1.8918788433074951,0.35875940322875977,6
439,1.739736557006836,1.7801647186279297,0.31596142053604126,2
440,0.8181629776954651,1.0852670669555664,0.19626253843307495,15
441,1.077347755432129,1.2078766822814941,0.2342109978199005,10
442,2.5067787170410156,3.034367561340332,0.46283161640167236,16
443,1.4388898611068726,1.7468233108520508,0.301527738571167,8
444,0.8753603100776672,1.046262264251709,0.19907008111476898,16
445,1.1336266994476318,1.2397980690002441,0.24474883079528809,8
446,0.8971388936042786,0.9779758453369141,0.19858120381832123,17
447,1.7126424312591553,2.103189468383789,0.3390869200229645,13
448,1.2691447734832764,1.4132254123687744,0.26921728253364563,7
449,1.2703038454055786,1.426978349685669,0.263645738363266,13
450,2.212879180908203,1.9578032493591309,0.3687940239906311,7
451,1.0685094594955444,1.1129497289657593,0.22239181399345398,11
452,0.993188738822937,1.2752857208251953,0.23515087366104126,2
453,1.4015071392059326,1.5128713846206665,0.2802411913871765,7
454,1.7835133075714111,2.714038372039795,0.3929177224636078,5
455,0.7408614158630371,0.8465456962585449,0.17482168972492218,8
456,1.163757562637329,1.3252811431884766,0.2492772936820984,9
